,Unnamed: 0,ID,player_name,team,overall_innings,overall_runs,balls,overall_average,strike_rate,centuries,thirties,fifties,zeros,overall_notout,home_innings,away_innings,home_runs,home_not_out_count,home_average,total_home_ball_faced,home_strike_rate,home_zeros,home_30s,home_50s,home_100s,form_innings,form_runs,recent_zeros,recent_30s,recent_50s,recent_100s,recent_not_outs,form_average,total_recent_ball_faced,form_strike_rate,away_runs,away_not_out_count,away_average,total_away_ball_faced,away_strike_rate,away_zeros,away_30s,away_50s,away_100s,calculated_home_points,calculated_away_points,calculated_form_points,calculated_value
803,803,804,Taskin Ahmed,Bangladesh,7,34,39,11.33333333,81.66666667,0,0,0,1,4,3,4,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,34,1,0,0,0,4,11.33333333,0,0,17.0,1.0,5.666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9333333333882353,3.5,1.6333333328529411
804,804,805,TM Head,Australia,15,319,252,26.58333333,123.1447076,0,5,0,0,3,6,9,99.0,0.0,16.5,0.0,0.0,0.0,2.0,0.0,0.0,10,206,0,3,0,0,2,25.75,0,0,220.0,3.0,36.66666667,0.0,0.0,0.0,3.0,0.0,0.0,0.8818181818181817,1.2340909091863634,5.218446601941747,1.2276645766927898
805,805,806,KW Richardson,Australia,4,16,16,5.333333333,77.97619048,0,0,0,1,1,1,3,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4,16,1,0,0,0,1,5.333333333,0,0,7.0,1.0,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.7,1.0499999999999998,2.0,0.9333333332749999
806,806,807,Hafiz Qaleem,United Arab Emirates,1,2,4,2.0,50.0,0,0,0,0,0,1,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,2.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.5,0.7
807,807,808,Mohammad Usman,United Arab Emirates,2,58,63,58.0,79.44444444,0,1,0,0,1,2,0,58.0,1.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,2,58,0,1,0,0,1,58.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4517241379310342,0.0,1.0517241379310345,1.4517241379310342
808,808,809,Fahad Tariq,United Arab Emirates,4,19,26,4.75,37.22222222,0,0,0,2,0,2,2,16.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,4,19,2,0,0,0,0,4.75,0,0,3.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.6999999999999998,2.0,0.7
809,809,810,Farhan Ahmed,United Arab Emirates,1,4,8,4.0,50.0,0,0,0,0,0,1,0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,0,0,4.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.5,0.7
810,810,811,Qadeer Ahmed,United Arab Emirates,4,7,12,7.0,54.16666667,0,0,0,2,3,2,2,5.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4,7,2,0,0,0,3,7.0,0,0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4000000000000001,0.0,2.0,2.7999999999999994
811,811,812,Saqlain Haider,United Arab Emirates,4,14,36,3.5,42.13675214,0,0,0,0,0,2,2,11.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4,14,0,0,0,0,0,3.5,0,0,3.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6999999999999998,2.0,0.6999999999999998
812,812,813,Mosaddek Hossain,Bangladesh,13,182,167,20.22222222,100.3053891,0,2,0,1,4,5,8,78.0,2.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,10,146,1,2,0,0,4,24.33333333,0,0,104.0,2.0,17.33333333,0.0,0.0,1.0,1.0,0.0,0.0,1.2628205128205126,1.0487179485384615,5.205479452054794,1.225396825285714
813,813,814,Muktar Ali,Bangladesh,1,19,15,0.0,126.6666667,0,0,0,0,1,1,0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19,0,0,0,0,1,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
814,814,815,Muhammad Usman,United Arab Emirates,30,604,526,22.37037037,97.45596391,0,5,2,3,3,19,11,372.0,3.0,23.25,0.0,0.0,3.0,1.0,2.0,0.0,10,236,1,0,1,0,2,29.5,0,0,232.0,0.0,21.09090909,0.0,0.0,0.0,4.0,0.0,0.0,1.2143145161290323,0.9844827585905171,5.127118644067797,1.4483075790894038
815,815,816,Zaheer Maqsood,United Arab Emirates,1,2,5,2.0,40.0,0,0,0,0,0,1,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,2.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.5,0.7
816,816,817,Shuvagata Hom,Bangladesh,4,35,35,11.66666667,77.45798319,0,0,0,1,1,1,3,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4,35,1,0,0,0,1,11.66666667,0,0,29.0,1.0,14.5,0.0,0.0,1.0,0.0,0.0,0.0,0.6999999999999998,1.0499999999999998,2.0,0.9333333335999999
817,817,818,UT Khawaja,Australia,9,241,185,30.125,133.738332,0,3,1,0,1,1,8,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9,241,0,3,1,0,1,30.125,0,0,227.0,1.0,32.42857143,0.0,0.0,0.0,3.0,1.0,0.0,0.6999999999999998,1.0643171806519822,4.780082987551867,1.0675829875518672
818,818,819,Muhammad Kaleem,United Arab Emirates,8,95,115,11.875,58.58521025,0,0,1,1,0,1,7,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8,95,1,0,1,0,0,11.875,0,0,89.0,0.0,12.71428571,0.0,0.0,1.0,0.0,1.0,0.0,0.6999999999999998,0.9359550559438202,4.252631578947368,0.9526315789473684
819,819,820,Khurram Manzoor,Pakistan,3,11,28,5.5,22.30576441,0,0,0,1,1,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,0,0,1,5.5,0,0,11.0,1.0,5.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0499999999999998,1.5,1.0499999999999998
820,820,821,Tanveer Ahmed,Hong Kong,2,7,12,7.0,35.0,0,0,0,1,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,0,0,0,1,7.0,0,0,7.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3999999999999997,1.0,1.3999999999999997
821,821,822,A Mehmood,Hong Kong,1,0,1,0.0,0.0,0,0,0,1,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,822,823,RJW Topley,England,1,1,2,0.0,50.0,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
823,823,824,Usman Mushtaq,United Arab Emirates,3,36,45,36.0,76.34502924,0,0,0,0,2,1,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,36,0,0,0,0,2,36.0,0,0,32.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.5,2.0999999999999996
824,824,825,Sufyan Mehmood,Oman,2,19,41,19.0,53.64583333,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19,0,0,0,0,1,19.0,0,0,19.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,1.4
825,825,826,M Ansari,Oman,3,5,10,0.0,38.33333333,0,0,0,1,3,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,0,0,0,3,0.0,0,0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
826,826,827,VS Wategaonkar,Oman,1,14,14,14.0,100.0,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0,0,0,0,0,14.0,0,0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999998,0.5,0.6999999999999998
827,827,828,RJ Campbell,Hong Kong,3,36,49,12.0,50.4048583,0,0,0,1,0,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,36,1,0,0,0,0,12.0,0,0,36.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6999999999999998,1.5,0.6999999999999998
828,828,829,TL Chatara,Zimbabwe,3,15,18,5.0,61.42857143,0,0,0,1,0,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,15,1,0,0,0,0,5.0,0,0,15.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7000000000000001,1.5,0.7000000000000001
829,829,830,PM Nevill,Australia,5,25,11,25.0,266.0,0,0,0,0,4,0,5,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5,25,0,0,0,0,4,25.0,0,0,25.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.5,3.5
830,830,831,A Zampa,Australia,6,36,35,18.0,118.6706349,0,0,0,0,4,0,6,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6,36,0,0,0,0,4,18.0,0,0,36.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0999999999999996,3.0,2.0999999999999996
831,831,832,JJ Bumrah,India,3,8,14,0.0,40.0,0,0,0,1,3,3,0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,8,1,0,0,0,3,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
832,832,833,Bilal Khan,Oman,6,18,28,18.0,92.59259259,0,0,0,0,5,0,6,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18,0,0,0,0,5,18.0,0,0,18.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999,3.0,4.199999999999999
833,833,834,AC Agar,Australia,17,176,163,14.66666667,92.13883658,0,0,0,2,5,0,17,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,94,2,0,0,0,4,15.66666667,0,0,176.0,5.0,14.66666667,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9916666668920453,5.0,0.9916666668920453
834,834,835,HM Nicholls,New Zealand,4,19,29,4.75,64.12337662,0,0,0,0,0,1,3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4,19,0,0,0,0,0,4.75,0,0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7000000000000001,2.0,0.7
835,835,836,Babar Azam,Pakistan,45,1730,1365,49.42857143,113.7555427,0,10,16,2,10,17,28,669.0,3.0,47.78571429,0.0,0.0,2.0,4.0,6.0,0.0,10,331,2,1,4,0,1,36.77777778,0,0,1061.0,7.0,50.52380952,0.0,0.0,0.0,6.0,10.0,0.0,1.459865470928251,1.9625510523958531,5.40785498489426,2.5387283237254334
836,836,837,KL Rahul,India,45,1557,1136,39.92307692,115.0559456,2,6,12,4,6,23,22,764.0,2.0,36.38095238,0.0,0.0,2.0,2.0,8.0,0.0,10,207,3,3,1,0,0,20.7,0,0,793.0,4.0,44.05555556,0.0,0.0,2.0,4.0,4.0,2.0,1.5794938917774868,1.6878380272686004,5.36231884057971,2.4550911515606932
837,837,838,Mandeep Singh,India,3,87,74,43.5,102.4603175,0,1,1,0,1,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,87,0,1,1,0,1,43.5,0,0,87.0,1.0,43.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2051724137931035,1.6551724137931034,1.2051724137931035
838,838,839,DS Kulkarni,India,1,1,2,0.0,50.0,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
839,839,840,T Muzarabani,Zimbabwe,1,0,2,0.0,0.0,0,0,0,1,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,840,841,E Lewis,West Indies,34,989,667,30.90625,111.6696876,2,3,6,3,2,16,18,474.0,2.0,33.85714286,0.0,0.0,0.0,1.0,2.0,1.0,10,274,0,3,1,0,1,30.44444444,0,0,515.0,0.0,28.61111111,0.0,0.0,3.0,2.0,4.0,1.0,1.2556962025991558,1.4339805824970873,5.273722627737226,1.9297965116279068
841,841,842,BKG Mendis,Sri Lanka,26,484,382,20.16666667,97.18996786,0,0,5,3,2,12,14,279.0,0.0,23.25,0.0,0.0,1.0,0.0,3.0,0.0,10,151,3,0,1,0,1,16.77777778,0,0,205.0,2.0,17.08333333,0.0,0.0,2.0,0.0,2.0,0.0,1.0870967741935484,1.2264227640682928,5.198675496688742,1.56411845742562
842,842,843,SS Pathirana,Sri Lanka,5,27,26,5.4,87.33333333,0,0,0,0,0,2,3,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5,27,0,0,0,0,0,5.4,0,0,19.0,0.0,6.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6999999999631578,2.5,0.7
843,843,844,R Dhawan,India,1,1,3,0.0,33.33333333,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
844,844,845,RLB Rambukwella,Sri Lanka,1,19,16,19.0,118.75,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19,0,0,0,0,0,19.0,0,0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.7
845,845,846,KMC Bandara,Sri Lanka,1,2,4,0.0,50.0,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,1,0.0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
846,846,847,N Pradeep,Sri Lanka,4,10,15,10.0,50.0,0,0,0,2,3,0,4,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,2,0,0,0,3,10.0,0,0,10.0,3.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.8000000000000003,2.0,2.8000000000000003
847,847,848,N Pooran,West Indies,24,392,335,19.6,104.4943699,0,1,2,2,4,9,15,145.0,1.0,18.125,0.0,0.0,1.0,0.0,1.0,0.0,10,118,2,1,0,0,2,14.75,0,0,247.0,3.0,20.58333333,0.0,0.0,1.0,1.0,1.0,0.0,0.9737068965517242,1.14827935208502,5.127118644067797,1.2991836734693876
848,848,849,Karim Janat,Afghanistan,17,268,241,19.14285714,107.8915473,0,0,1,1,3,0,17,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,159,1,0,1,0,1,17.66666667,0,0,268.0,3.0,19.14285714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0402985073358209,5.188679245283019,1.0402985073358209
849,849,850,Mohammed Qasim,United Arab Emirates,3,36,52,18.0,70.35002035,0,0,0,0,1,3,0,36.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3,36,0,0,0,0,1,18.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999998,0.0,1.5,1.0499999999999998
850,850,851,Rameez Shahzad,United Arab Emirates,19,416,386,29.71428571,87.6262743,0,5,1,2,5,18,1,367.0,5.0,28.23076923,0.0,0.0,2.0,4.0,1.0,0.0,10,198,1,2,1,0,2,24.75,0,0,49.0,0.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4106476629373297,0.7306122448979591,5.303030303030303,1.4295673075552882
851,851,852,Shahid Wasif,Hong Kong,16,259,238,21.58333333,95.73651342,0,2,1,1,4,0,16,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,188,0,1,1,0,1,20.88888889,0,0,259.0,4.0,21.58333333,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.3039897038455597,5.23936170212766,1.3039897038455597
852,852,853,Ehsan Khan,Hong Kong,14,178,141,29.66666667,103.0940853,0,1,0,3,8,0,14,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,87,3,0,0,0,5,17.4,0,0,178.0,8.0,29.66666667,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.7513108616067414,5.0,1.7513108616067414
853,853,854,A Poulose,Oman,3,9,16,3.0,27.27272727,0,0,0,2,0,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,2,0,0,0,0,3.0,0,0,9.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6999999999999998,1.5,0.6999999999999998
854,854,855,Aqib Ilyas,Oman,16,360,312,32.72727273,119.696079,0,3,2,1,5,0,16,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,201,1,2,1,0,3,28.71428571,0,0,360.0,5.0,32.72727273,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.4848484849333334,5.298507462686567,1.4848484849333334
855,855,856,Khurram Nawaz,Oman,13,210,188,23.33333333,103.195914,0,0,1,0,4,0,13,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,156,0,0,1,0,2,19.5,0,0,210.0,4.0,23.33333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1968253966809523,5.192307692307692,1.1968253966809523
856,856,857,Naseem Khushi,Oman,8,117,80,19.5,111.7401961,0,0,0,2,2,0,8,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8,117,2,0,0,0,2,19.5,0,0,117.0,2.0,19.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9333333333333333,4.0,0.9333333333333333
857,857,858,TC Bruce,New Zealand,17,279,233,21.46153846,101.0056483,0,1,2,2,4,12,5,191.0,2.0,19.1,0.0,0.0,2.0,1.0,1.0,0.0,10,143,2,0,1,0,2,17.875,0,0,88.0,2.0,29.33333333,0.0,0.0,0.0,0.0,1.0,0.0,1.1227225130890053,1.3371212119886362,5.20979020979021,1.3723738626308244
858,858,859,Ghulam Shabber,United Arab Emirates,12,172,161,21.5,111.6108453,0,0,1,0,4,10,2,104.0,3.0,14.85714286,0.0,0.0,0.0,0.0,0.0,0.0,10,150,0,0,1,0,4,25.0,0,0,68.0,1.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000001923077,1.4882352941176469,5.2,1.259302325581395
859,859,860,DA Rankin,Ireland,1,15,17,15.0,88.23529412,0,0,0,0,0,1,0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,0,0,0,0,0,15.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.5,0.7
860,860,861,SP Terry,Ireland,1,4,6,4.0,66.66666667,0,0,0,0,0,1,0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,0,0,4.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.5,0.7
861,861,862,GJ Thompson,Ireland,8,107,110,15.28571429,59.375,0,2,0,2,1,2,6,76.0,0.0,38.0,0.0,0.0,0.0,2.0,0.0,0.0,8,107,2,2,0,0,1,15.28571429,0,0,31.0,1.0,6.2,0.0,0.0,2.0,0.0,0.0,0.0,0.7789473684210525,0.84,4.224299065420561,1.0242990656448596
862,862,863,L Tucker,Ireland,13,120,122,10.0,88.05508594,0,0,0,1,1,4,9,23.0,0.0,5.75,0.0,0.0,1.0,0.0,0.0,0.0,10,93,1,0,0,0,0,9.3,0,0,97.0,1.0,12.125,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999998,0.7875,5.0,0.7583333333333333
863,863,864,J Mulder,Ireland,3,6,11,3.0,40.0,0,0,0,1,1,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,1,0,0,0,1,3.0,0,0,5.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,1.4000000000000001,1.5,1.0499999999999998
864,864,865,J Little,Ireland,8,23,29,3.833333333,101.5151515,0,0,0,3,2,3,5,1.0,1.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,8,23,3,0,0,0,2,3.833333333,0,0,22.0,1.0,5.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0499999999999998,0.8749999999999999,4.0,0.9333333332521738
865,865,866,Muhammed Shanil,United Arab Emirates,1,1,3,0.0,33.33333333,0,0,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
866,866,867,Hazratullah,Afghanistan,15,570,393,40.71428571,121.7354672,1,3,2,1,1,0,15,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,223,1,3,0,0,0,22.3,0,0,570.0,1.0,40.71428571,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.1842105262368419,5.201793721973094,1.1842105262368419
867,867,868,Ehsan Nawaz,Hong Kong,1,0,2,0.0,0.0,0,0,0,1,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,868,869,Kaleemullah,Oman,2,9,7,4.5,75.0,0,0,0,1,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,1,0,0,0,0,4.5,0,0,9.0,0.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,1.0,0.7
869,869,870,Parvez Rasool,India,1,5,6,0.0,83.33333333,0,0,0,0,1,1,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,0,1,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
870,870,871,M Klinger,Australia,3,143,116,47.66666667,122.1056721,0,2,1,0,0,3,0,143.0,0.0,47.66666667,0.0,0.0,0.0,2.0,1.0,0.0,3,143,0,2,1,0,0,47.66666667,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8258741259230769,0.0,1.6258741258741258,0.8258741259230769
871,871,872,AJ Turner,Australia,7,57,57,14.25,86.44688645,0,0,0,1,3,6,1,57.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7,57,1,0,0,0,3,14.25,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4,0.0,3.5,1.2249999999999999
872,872,873,GD Phillips,New Zealand,22,506,344,28.11111111,137.8188092,1,3,2,0,4,17,5,444.0,4.0,34.15384615,0.0,0.0,0.0,3.0,2.0,1.0,10,236,0,3,1,0,3,33.71428571,0,0,62.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,1.547141372038288,0.7,5.317796610169491,1.5729468598695653
873,873,874,BM Wheeler,New Zealand,3,37,30,18.5,95.45454545,0,1,0,0,1,3,0,37.0,1.0,18.5,0.0,0.0,0.0,1.0,0.0,0.0,3,37,0,1,0,0,1,18.5,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1716216216216215,0.0,1.6216216216216217,1.1716216216216215
874,874,875,RR Pant,India,29,512,428,21.33333333,96.4474542,0,4,2,3,5,18,11,283.0,3.0,18.86666667,0.0,0.0,1.0,2.0,1.0,0.0,10,187,1,2,0,0,2,23.375,0,0,229.0,2.0,25.44444444,0.0,0.0,2.0,2.0,1.0,0.0,1.221625441844523,1.143765162393013,5.160427807486631,1.5255208332011718
875,875,876,TS Mills,England,1,0,2,0.0,0.0,0,0,0,1,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,876,877,JT Smuts,South Africa,13,174,173,13.38461538,88.06663578,0,1,0,1,0,8,5,92.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,10,138,1,1,0,0,0,13.8,0,0,82.0,0.0,16.4,0.0,0.0,1.0,1.0,0.0,0.0,0.6999999999999998,0.7914634146341463,5.108695652173913,0.812068965275862
877,877,878,TB de Bruyn,South Africa,2,26,16,13.0,153.3333333,0,0,0,0,0,2,0,26.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,26,0,0,0,0,0,13.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,1.0,0.7000000000000001
878,878,879,M Mosehle,South Africa,6,105,65,26.25,218.6616162,0,2,0,0,2,3,3,49.0,2.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,6,105,0,2,0,0,2,26.25,0,0,56.0,0.0,18.66666667,0.0,0.0,0.0,1.0,0.0,0.0,2.191836734693877,0.7803571429821428,3.1714285714285713,1.2214285714285713
879,879,880,ST de Silva,Sri Lanka,2,3,7,1.5,25.0,0,0,0,1,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0,0,0,0,1.5,0,0,3.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6999999999999998,1.0,0.6999999999999998
880,880,881,AL Phehlukwayo,South Africa,17,106,101,8.833333333,78.20473644,0,0,0,6,5,10,7,55.0,2.0,6.875,0.0,0.0,3.0,0.0,0.0,0.0,10,60,3,0,0,0,2,7.5,0,0,51.0,3.0,12.75,0.0,0.0,3.0,0.0,0.0,0.0,0.875,1.2249999999999999,5.0,0.9916666666292453
881,881,882,L Ngidi,South Africa,4,7,15,2.333333333,38.33333333,0,0,0,1,1,3,1,3.0,1.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,4,7,1,0,0,0,1,2.333333333,0,0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999998,0.7,2.0,0.9333333331999999
882,882,883,JA Richardson,Australia,7,36,31,12.0,165.3061224,0,0,0,1,4,1,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,36,1,0,0,0,4,12.0,0,0,36.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0999999999999996,3.5,1.633333333333333
